mention_id,entity_name,entity_type,chunk_id,section_id,context_snippet
M10072,Acts,Work,1981-04-16_Pat_65,,[other] time + hence to all times; viz: acts (time + place a with USA 197 i being ju
M10073,Revelation,Work,1981-04-16_Pat_65,,"sibly be"" - carries the force of divine revelation; it compels assent + I perceive its sou"
M10074,Christ,Person,1981-04-16_Pat_66,,(the reality of Christ + his power to save) it must be absolut
M10075,God,Person,1981-04-16_Pat_66,,"ot something super‐ natural, or occult. God is not involved; a - the reality field"
M10076,Holy Spirit,Person,1981-04-16_Pat_66,,"ce + any time, through the power of the Holy Spirit But I have written: there appears in th"
M10077,Plato,Person,1981-04-16_Pat_66,,"seen once"" + is related to recovery of Plato's eide via anamnesis; it is recovery of"
M10078,Spinoza,Person,1981-04-16_Pat_66,,"eld is not sentient, alive or rational (Spinoza is wrong + the occasionalists are Wrong"
M10079,Thomas,Person,1981-04-16_Pat_66,,"the ""hierogamy"" Ditheon Thus, for me, ""Thomas"" was the recovered/ retrieved a psyche"
M10080,VALIS,Person,1981-04-16_Pat_66,,"did see this, in world, as I report in ""Valis""! Then I did see Christ (Valis). There"
M10081,VALIS,Work,1981-04-16_Pat_66,,"did see this, in world, as I report in ""Valis""! Then I did see Christ (Valis). There"
M10082,Valis,Work,1981-04-16_Pat_66,,"did see this, in world, as I report in ""Valis""! Then I did see Christ (Valis). There"
M10083,TEARS,Work,1981-04-16_Pat_66,,"is verified + by the Acts material in ""Tears."" If a thorough-enough analysis of real"
M10084,Acts,Work,1981-04-16_Pat_66,,[other] time + hence to all times; viz: acts (time + place a with USA 197 i being ju
M10085,Dante,Person,1981-04-16_Pat_67,,"psyches are represented respectively by Dante's inferno (A), Purgatorio (B), + paradi"
M10086,Jesus,Person,1981-04-16_Pat_67,,"conceptual principle. (341 expressed by Jesus in the N.T., exceptions to the law). (S"
M10087,God,Person,1981-04-16_Pat_67,,is to machine; thus we properly term it God-like; it is totally free + experiences
M10088,Plato,Person,1981-04-16_Pat_67,,"ment in human evolution, + we can thank Plato through him Jesus for it; but (2) now +"
M10089,Jung,Person,1981-04-16_Pat_67,,s quite different from Ditheon which is Jung's mysterium conionctionis. domination b
M10090,Thomas,Person,1981-04-16_Pat_67,,"the ""hierogamy"" Ditheon Thus, for me, ""Thomas"" was the recovered/ retrieved a psyche"
M10091,VALIS,Person,1981-04-16_Pat_67,,ed with my B or human psyche to produce Valis or ditheon (Christogenesis occurred). H
M10092,Logos,Person,1981-04-16_Pat_67,,"of both b (PKD) + A (""Thomas""). She is Logos: supreme rationality, micro-analog to t"
M10093,Angel Archer,Person,1981-04-16_Pat_67,,"For me the Ditheon completed self C is angel archer + is my soul, the soul of both b (PKD)"
M10094,VALIS,Work,1981-04-16_Pat_67,,ed with my B or human psyche to produce Valis or ditheon (Christogenesis occurred). H
M10095,Valis,Work,1981-04-16_Pat_67,,ed with my B or human psyche to produce Valis or ditheon (Christogenesis occurred). H
M10096,EXEGESIS,Work,1981-04-16_Pat_67,,r perception now my 2-3-74 experience + exegesis can be understood in its relationship t
M10097,Acts,Work,1981-04-16_Pat_67,,"s not Ditheon (or Christogenesis). the ""Acts"" is the way Thomas would see world per"
M10098,Jesus,Person,1981-04-16_Pat_68,,at least not in the same sense). surely Jesus foresaw this. The Christos of antiquity
M10099,Christ,Person,1981-04-16_Pat_68,,"a story which turns out [Note to be the Christ story, + is applicable to the whole (re"
M10100,God,Person,1981-04-16_Pat_68,,ric then enters the world directly from God. Thus God created what I have for years
M10101,Holy Spirit,Person,1981-04-16_Pat_68,,"arity: Ditheon. This would be when ""the Holy spirit entered you + formed Christos."" This wo"
M10102,Thomas,Person,1981-04-16_Pat_68,,"Christogenesis). the ""Acts"" is the way Thomas would see world per se: as the BIP. The"
M10103,Angel Archer,Person,1981-04-16_Pat_68,,"will not regain his lost soul. (For me, angel Archer + Like parsifal or ➀ In my case siegfri"
M10104,Torah,Work,1981-04-16_Pat_68,,- entered western civilization from the Torah when Philo added philanthropia (351 as
M10105,Acts,Work,1981-04-16_Pat_68,,"s not Ditheon (or Christogenesis). the ""Acts"" is the way Thomas would see world per"
M10106,Genesis,Work,1981-04-16_Pat_68,,m + about him. (This Ditheon is Christo genesis). The recovery of this story + the reco
M10107,Parsifal,Work,1981-04-16_Pat_68,,"lost soul. (For me, angel Archer + Like parsifal or ➀ In my case siegfried I who does no"
M10108,Christ,Person,1981-04-16_Pat_69,,"enger"" vision fit in with my sense that Christ literally replaces the dying creature +"
M10109,God,Person,1981-04-16_Pat_69,,ric then enters the world directly from God. Thus God created what I have for years
M10110,VALIS,Person,1981-04-16_Pat_69,,"fied by this? My vision - put forth in ""Valis"" is not doctrinaire nor arbitrary but o"
M10111,UBIK,Work,1981-04-16_Pat_69,,"embled given that the phenomenal world, Ubik."" i built in terms of time, space + cau"
M10112,Ubik,Work,1981-04-16_Pat_69,,"embled given that the phenomenal world, Ubik."" i built in terms of time, space + cau"
M10113,VALIS,Work,1981-04-16_Pat_69,,"fied by this? My vision - put forth in ""Valis"" is not doctrinaire nor arbitrary but o"
M10114,Valis,Work,1981-04-16_Pat_69,,"fied by this? My vision - put forth in ""Valis"" is not doctrinaire nor arbitrary but o"
M10115,DIVINE INVASION,Work,1981-04-16_Pat_69,,"at come into being by chance wrote ""the divine invasion"" based on the I now, in Xtianity, the c"
M10116,Divine Invasion,Work,1981-04-16_Pat_69,,"at come into being by chance wrote ""the divine invasion"" based on the I now, in Xtianity, the c"
M10117,EXEGESIS,Work,1981-04-16_Pat_69,,trail which I relentlessl pursue in my exegesis consists of woozle tracks that lead bac
M10118,Torah,Work,1981-04-16_Pat_69,,"Judaism but from the Torah itself. Diraubporia"" specifically means"
M10119,Acts,Work,1981-04-16_Pat_69,,out There; this explains how USA 1974 + Acts could syntonically be unified - this wo
M10120,Revelation,Work,1981-04-16_Pat_69,,piece with God's unfolding sequence of revelation to man of what he is to be (ontology K3
M10121,Victoria Principal,Person,1981-04-16_Pat_70,,ber: one of the people in our group was victoria principal. Which clearly signifies: we are actors
M10122,God,Person,1981-04-16_Pat_70,,sensory deprivation solution dream (oh God; that dream showed how it works: the ha
M10123,Beethoven,Person,1981-04-16_Pat_70,,ive it on in the manner expemplified in Beethoven's music in which each new composition s
M10124,VALIS,Person,1981-04-16_Pat_70,,l to us (exactly as I experienced (3546 Valis: in me + outside me - this is a unified
M10125,UBIK,Work,1981-04-16_Pat_70,,"s world) both verify ""Valis + point to ""Ubik"" + ""Maze"" especially. Valis is the over"
M10126,Ubik,Work,1981-04-16_Pat_70,,"s world) both verify ""Valis + point to ""Ubik"" + ""Maze"" especially. Valis is the over"
M10127,VALIS,Work,1981-04-16_Pat_70,,l to us (exactly as I experienced (3546 Valis: in me + outside me - this is a unified
M10128,Valis,Work,1981-04-16_Pat_70,,l to us (exactly as I experienced (3546 Valis: in me + outside me - this is a unified
M10129,DIVINE INVASION,Work,1981-04-16_Pat_70,,"adition claims for it (as put forth in ""Divine invasion""). Valis could be the original brain (i"
M10130,Divine Invasion,Work,1981-04-16_Pat_70,,"adition claims for it (as put forth in ""Divine invasion""). Valis could be the original brain (i"
M10131,MAZE OF DEATH,Work,1981-04-16_Pat_70,,"but this is bad, not good s we're in a ""maze of death"" situation indeed; we didn't want to kn"
M10132,Maze of Death,Work,1981-04-16_Pat_70,,"but this is bad, not good s we're in a ""maze of death"" situation indeed; we didn't want to kn"
M10133,Torah,Work,1981-04-16_Pat_70,,"ik."" + of course this explains what the Torah is: it is computer programmed informati"
M10134,Pat,Person,1981-04-16_Pat_71,,"ading A, exactly as in apostolic times. Pat identifies schizophrenia with right hem"
M10135,Jesus,Person,1981-04-16_Pat_71,,"e B psyche breaks? May well be; yes. So Jesus' ""baptism in the spirit"" was historical"
M10136,Christ,Person,1981-04-16_Pat_71,,dded it to psyche B (Tim) & got Ditheon Christ. & for the first time had an understand
M10137,God,Person,1981-04-16_Pat_71,,nto or even from the future? In which a God-like extra-verbal pure knowing (associa
M10138,Holy Spirit,Person,1981-04-16_Pat_71,,brain pre-rational person guided by the Holy Spirit - the latter being his left brain talki
M10139,Beethoven,Person,1981-04-16_Pat_71,,ive it on in the manner expemplified in Beethoven's music in which each new composition s
M10140,Eckhart,Person,1981-04-16_Pat_71,,"lls it back to ""pre-existant forms."" As Eckhart phrases it: world becomes conceptual ra"
M10141,Thomas,Person,1981-04-16_Pat_71,,t in & took over (hence I distinguished THomas - the past - from Valis - the future; &
M10142,Fat,Person,1981-04-16_Pat_71,,"alis"" as multiple personality: PKD & H. Fat. My other self figured out what the Xer"
M10143,VALIS,Person,1981-04-16_Pat_71,,psyche associated with the future (i.e. Valis)? How does the distant past - 2000 year
M10144,Angel Archer,Person,1981-04-16_Pat_71,,"ence humane, hence type B. & this shows Angel Archer to be Thomas: type B rational (thinking"
M10145,VALIS,Work,1981-04-16_Pat_71,,psyche associated with the future (i.e. Valis)? How does the distant past - 2000 year
M10146,Valis,Work,1981-04-16_Pat_71,,psyche associated with the future (i.e. Valis)? How does the distant past - 2000 year
M10147,Androids,Work,1981-04-16_Pat_71,,"edaḳah, wheras to me other people were ""androids"" - i.e. schizoids; yet such women repre"
M10148,TEARS,Work,1981-04-16_Pat_71,,"as Ditheon. Hence when I wrote - e.g. ""Tears"" - there is a latent self ""ghostwriting"
M10149,Torah,Work,1981-04-16_Pat_71,,"culture. The rigidity - as expressed in Torah - was the case with these Jews, but als"
M10150,Acts,Work,1981-04-16_Pat_71,,"lis is supra human). Although the past (Acts) was seen, more important, timeless con"
M10151,Pat,Person,1981-04-16_Pat_72,,right hemisphere. true schizophrenia - Pat to the contrary - is when the dominant
M10152,Jesus,Person,1981-04-16_Pat_72,,& it was to precisely such people that Jesus was appealing - the Jews of his day: th
M10153,Christ,Person,1981-04-16_Pat_72,,oleness. K355 Note for p. 352. Ditheon: Christ enters the mind of the creature confron
M10154,God,Person,1981-04-16_Pat_72,,"ed ignorance: this is the great gift of God: Death cannot be avoided, but Christ wi"
M10155,Holy Spirit,Person,1981-04-16_Pat_72,,"ecisely the B EB vol 15 p101e. What the Holy Spirit does - regarding justification. & the """
M10156,Jung,Person,1981-04-16_Pat_72,,that of phylogenic consciousness: it is Jung's racial (collective) unconscious but r
M10157,VALIS,Person,1981-04-16_Pat_72,,"the Platt interview & what I depict in ""Valis"": the rational (logos) invading the irr"
M10158,Sophia,Person,1981-04-16_Pat_72,,"d, ""...she was unacceptable"" - but: ""St Sophia will be born again."" The Holy Fool - ri"
M10159,Logos,Person,1981-04-16_Pat_72,,itive irrational right hemisphere to be logos incarnate (& in a sense is!). But (as I
M10160,Angel Archer,Person,1981-04-16_Pat_72,,"in 2-3-74 I found it in myself; this is Angel Archer, my completed self. My longing for whol"
M10161,VALIS,Work,1981-04-16_Pat_72,,"the Platt interview & what I depict in ""Valis"": the rational (logos) invading the irr"
M10162,Valis,Work,1981-04-16_Pat_72,,"the Platt interview & what I depict in ""Valis"": the rational (logos) invading the irr"
M10163,Androids,Work,1981-04-16_Pat_72,,"edaḳah, wheras to me other people were ""androids"" - i.e. schizoids; yet such women repre"
M10164,Revelation,Work,1981-04-16_Pat_72,,women with logic: as my opposite half. Revelation: the true Xtian is Ditheon: the Sedakah
M10165,Christ,Person,1981-04-16_Pat_73,,"orated (without knowing it?). {Diagram: Christ, Acts material in ""Tears,"" Reason for i"
M10166,God,Person,1981-04-16_Pat_73,,", not a machine or an absolute (such as God), for it must do this ""absorbing"" & - !"
M10167,Dionysos,Person,1981-04-16_Pat_73,,"elix Buckman) is Jason Taverner, who is Dionysos - i.e. Zagreus/Christ - the God of chan"
M10168,VALIS,Person,1981-04-16_Pat_73,,ive entropy. Thus the info arranging by Valis is negentropy per se; viz: what I saw t
M10169,Sophia,Person,1981-04-16_Pat_73,,"ay spell, AI voice's prophecy about St. Sophia} Christ is pointed to in Teilhard's sen"
M10170,Jason Taverner,Person,1981-04-16_Pat_73,,"osed to this (General Felix Buckman) is Jason Taverner, who is Dionysos - i.e. Zagreus/Christ"
M10171,UBIK,Work,1981-04-16_Pat_73,,"is carefully & consciously studied in ""Ubik"" & ""Maze"" both! & in ""Ubik"" three is a"
M10172,Ubik,Work,1981-04-16_Pat_73,,"is carefully & consciously studied in ""Ubik"" & ""Maze"" both! & in ""Ubik"" three is a"
M10173,VALIS,Work,1981-04-16_Pat_73,,ive entropy. Thus the info arranging by Valis is negentropy per se; viz: what I saw t
M10174,Valis,Work,1981-04-16_Pat_73,,ive entropy. Thus the info arranging by Valis is negentropy per se; viz: what I saw t
M10175,TEARS,Work,1981-04-16_Pat_73,,"ex nihilo info as the Acts material in ""Tears"" simply point to the organism: successf"
M10176,Acts,Work,1981-04-16_Pat_73,,"of ""spontaneous"" ex nihilo info as the Acts material in ""Tears"" simply point to the"
M10177,Christ,Person,1981-04-16_Pat_74,,"averner, who is Dionysos - i.e. Zagreus/Christ - the God of change pitted against King"
M10178,God,Person,1981-04-16_Pat_74,,is Dionysos - i.e. Zagreus/Christ - the God of change pitted against King Penthus?
M10179,Dionysos,Person,1981-04-16_Pat_74,,"elix Buckman) is Jason Taverner, who is Dionysos - i.e. Zagreus/Christ - the God of chan"
M10180,VALIS,Person,1981-04-16_Pat_74,,"nst King Penthus? I can, then, identify Valis as Christ by way of identifying its adv"
M10181,Jason Taverner,Person,1981-04-16_Pat_74,,"osed to this (General Felix Buckman) is Jason Taverner, who is Dionysos - i.e. Zagreus/Christ"
M10182,UBIK,Work,1981-04-16_Pat_74,,"is carefully & consciously studied in ""Ubik"" & ""Maze"" both! & in ""Ubik"" three is a"
M10183,Ubik,Work,1981-04-16_Pat_74,,"is carefully & consciously studied in ""Ubik"" & ""Maze"" both! & in ""Ubik"" three is a"
M10184,VALIS,Work,1981-04-16_Pat_74,,"nst King Penthus? I can, then, identify Valis as Christ by way of identifying its adv"
M10185,Valis,Work,1981-04-16_Pat_74,,"nst King Penthus? I can, then, identify Valis as Christ by way of identifying its adv"
M10186,TEARS,Work,1981-04-16_Pat_74,,"es the Christ strain & (2) shows up in ""Tears"" as Acts K 371 Hence ""anamnesis."" The b"
M10187,Acts,Work,1981-04-16_Pat_74,,"ist strain & (2) shows up in ""Tears"" as Acts K 371 Hence ""anamnesis."" The battle bet"
M10188,Revelation,Work,1981-04-16_Pat_74,,tion this cancels the force of absolute revelation over & above any & all speculations how
M10189,God,Person,1981-04-16_Pat_75,,it with justic justification; viz: when God through his grace justifies a person he
M10190,Plato,Person,1981-04-16_Pat_75,,ry structure. K383 It also differs from Plato's forms in that it is conscious & alive
